country_name,country_code,year,population,electricity_twh,avg_temp,population_growth,population_growth_pct,electro_growth,electro_growth_pct,temp_growth,temp_growth_pct,electro_per_capita_kwh
Ukraine,UKR,2012,46210056,198.88,9.53,-97797,-0.21,3.93,2.02,0.45,4.96,4303.83
Ukraine,UKR,2013,46126770,194.37,9.75,-83286,-0.18,-4.51,-2.27,0.22,2.31,4213.82
Ukraine,UKR,2014,45972380,182.82,9.74,-154390,-0.33,-11.55,-5.94,-0.01,-0.1,3976.74
Ukraine,UKR,2015,45784896,163.68,10.36,-187484,-0.41,-19.14,-10.47,0.62,6.37,3574.98
Ukraine,UKR,2016,45616832,164.58,9.71,-168064,-0.37,0.9,0.55,-0.65,-6.27,3607.88
Ukraine,UKR,2017,45436041,156.04,9.84,-180791,-0.4,-8.54,-5.19,0.13,1.34,3434.28
Ukraine,UKR,2018,45208907,159.86,9.88,-227134,-0.5,3.82,2.45,0.04,0.41,3536.03
Ukraine,UKR,2019,44957458,154.14,10.69,-251449,-0.56,-5.72,-3.58,0.81,8.2,3428.57
Ukraine,UKR,2020,44680014,147.79,10.86,-277444,-0.62,-6.35,-4.12,0.17,1.59,3307.74
Ukraine,UKR,2021,44298640,155.47,9.37,-381374,-0.85,7.68,5.2,-1.49,-13.72,3509.59
Ukraine,UKR,2022,41048766,112.71,10.04,-3249874,-7.34,-42.76,-27.5,0.67,7.15,2745.76
"United Arab Emirates",ARE,2000,3493575,39.94,28.12,NULL,NULL,NULL,NULL,NULL,NULL,11432.42
"United Arab Emirates",ARE,2001,3723590,43.17,28.31,230015,6.58,3.23,8.09,0.19,0.68,11593.65
"United Arab Emirates",ARE,2002,3956826,46.85,28.17,233236,6.26,3.68,8.52,-0.14,-0.49,11840.3
"United Arab Emirates",ARE,2003,4192457,49.45,28.21,235631,5.96,2.6,5.55,0.04,0.14,11794.99
"United Arab Emirates",ARE,2004,4428967,52.41,28.34,236510,5.64,2.96,5.99,0.13,0.46,11833.46
"United Arab Emirates",ARE,2005,4664790,60.7,28.01,235823,5.32,8.29,15.82,-0.33,-1.16,13012.38
"United Arab Emirates",ARE,2006,5009100,62.44,28.22,344310,7.38,1.74,2.87,0.21,0.75,12465.31
"United Arab Emirates",ARE,2007,5624635,78.76,28.36,615535,12.29,16.32,26.14,0.14,0.5,14002.69
"United Arab Emirates",ARE,2008,6302664,80.46,28.05,678029,12.05,1.7,2.16,-0.31,-1.09,12766.03
"United Arab Emirates",ARE,2009,6707058,85.7,28.4,404394,6.42,5.24,6.51,0.35,1.25,12777.58
"United Arab Emirates",ARE,2010,6869838,93.95,28.87,162780,2.43,8.25,9.63,0.47,1.65,13675.72
"United Arab Emirates",ARE,2011,7104538,99.13,28.23,234700,3.42,5.18,5.51,-0.64,-2.22,13953.05
"United Arab Emirates",ARE,2012,7391448,106.21,28.35,286910,4.04,7.08,7.14,0.12,0.43,14369.31
"United Arab Emirates",ARE,2013,7693031,109.99,28.17,301583,4.08,3.78,3.56,-0.18,-0.63,14297.36
"United Arab Emirates",ARE,2014,8059440,116.54,28.28,366409,4.76,6.55,5.96,0.11,0.39,14460.06
"United Arab Emirates",ARE,2015,8505237,127.38,28.65,445797,5.53,10.84,9.3,0.37,1.31,14976.65
"United Arab Emirates",ARE,2016,8935095,129.61,28.66,429858,5.05,2.23,1.75,0.01,0.03,14505.72
"United Arab Emirates",ARE,2017,9223225,134.57,28.63,288130,3.22,4.96,3.83,-0.03,-0.1,14590.34
"United Arab Emirates",ARE,2018,9346701,136.01,28.76,123476,1.34,1.44,1.07,0.13,0.45,14551.66
"United Arab Emirates",ARE,2019,9445785,138.45,28.65,99084,1.06,2.44,1.79,-0.11,-0.38,14657.33
"United Arab Emirates",ARE,2020,9401038,137.3,28.42,-44747,-0.47,-1.15,-0.83,-0.23,-0.8,14604.77
"United Arab Emirates",ARE,2021,9575152,149.02,29.09,174114,1.85,11.72,8.54,0.67,2.36,15563.2
"United Arab Emirates",ARE,2022,10074977,154.74,28.93,499825,5.22,5.72,3.84,-0.16,-0.55,15358.84
"United Kingdom",GBR,2000,58892514,377.06,9.16,NULL,NULL,NULL,NULL,NULL,NULL,6402.51
"United Kingdom",GBR,2001,59119673,384.77,8.96,227159,0.39,7.71,2.04,-0.2,-2.18,6508.32
"United Kingdom",GBR,2002,59370479,387.24,9.53,250806,0.42,2.47,0.64,0.57,6.36,6522.43
"United Kingdom",GBR,2003,59647577,398.21,9.55,277098,0.47,10.97,2.83,0.02,0.21,6676.05
"United Kingdom",GBR,2004,59987905,393.92,9.46,340328,0.57,-4.29,-1.08,-0.09,-0.94,6566.66
"United Kingdom",GBR,2005,60401206,398.35,9.47,413301,0.69,4.43,1.12,0.01,0.11,6595.07
"United Kingdom",GBR,2006,60846820,397.27,9.7,445614,0.74,-1.08,-0.27,0.23,2.43,6529.02
"United Kingdom",GBR,2007,61322463,396.81,9.65,475643,0.78,-0.46,-0.12,-0.05,-0.52,6470.88
"United Kingdom",GBR,2008,61806995,388.96,9.17,484532,0.79,-7.85,-1.98,-0.48,-4.97,6293.14
"United Kingdom",GBR,2009,62276270,376.76,9.27,469275,0.76,-12.2,-3.14,0.1,1.09,6049.82
"United Kingdom",GBR,2010,62766365,382.06,8.17,490095,0.79,5.3,1.41,-1.1,-11.87,6087.02
"United Kingdom",GBR,2011,63258810,367.97,9.55,492445,0.78,-14.09,-3.69,1.38,16.89,5816.9
"United Kingdom",GBR,2012,63700215,363.87,8.9,441405,0.7,-4.1,-1.11,-0.65,-6.81,5712.23
"United Kingdom",GBR,2013,64128273,358.28,8.87,428058,0.67,-5.59,-1.54,-0.03,-0.34,5586.93
"United Kingdom",GBR,2014,64602298,338.08,9.93,474025,0.74,-20.2,-5.64,1.06,11.95,5233.25
"United Kingdom",GBR,2015,65116219,338.87,9.18,513921,0.8,0.79,0.23,-0.75,-7.55,5204.08
"United Kingdom",GBR,2016,65611593,339.18,9.35,495374,0.76,0.31,0.09,0.17,1.85,5169.51
"United Kingdom",GBR,2017,66058859,338.22,9.62,447266,0.68,-0.96,-0.28,0.27,2.89,5119.98
"United Kingdom",GBR,2018,66460344,332.73,9.49,401485,0.61,-5.49,-1.62,-0.13,-1.35,5006.44
"United Kingdom",GBR,2019,66836327,323.89,9.55,375983,0.57,-8.84,-2.66,0.06,0.63,4846.02
"United Kingdom",GBR,2020,67081234,312.02,9.68,244907,0.37,-11.87,-3.66,0.13,1.36,4651.38
"United Kingdom",GBR,2021,67026292,308.65,9.39,-54942,-0.08,-3.37,-1.08,-0.29,-3,4604.91
"United Kingdom",GBR,2022,67791000,326.09,10.11,764708,1.14,17.44,5.65,0.72,7.67,4810.23
"United States",USA,2000,282162411,3802.1,9.21,NULL,NULL,NULL,NULL,NULL,NULL,13474.86
"United States",USA,2001,284968955,3727.57,9.43,2806544,0.99,-74.53,-1.96,0.22,2.39,13080.62
"United States",USA,2002,287625193,3844.23,9.45,2656238,0.93,116.66,3.13,0.02,0.21,13365.41
"United States",USA,2003,290107933,3868.94,9.44,2482740,0.86,24.71,0.64,-0.01,-0.11,13336.21
"United States",USA,2004,292805298,3951.95,9.39,2697365,0.93,83.01,2.15,-0.05,-0.53,13496.85
"United States",USA,2005,295516599,4034.99,9.67,2711301,0.93,83.04,2.1,0.28,2.98,13654.02
"United States",USA,2006,298379912,4046.94,9.82,2863313,0.97,11.95,0.3,0.15,1.55,13563.04
"United States",USA,2007,301231207,4142.57,9.64,2851295,0.96,95.63,2.36,-0.18,-1.83,13752.13
"United States",USA,2008,304093966,4107.53,8.79,2862759,0.95,-35.04,-0.85,-0.85,-8.82,13507.44
"United States",USA,2009,306771529,3939.82,8.94,2677563,0.88,-167.71,-4.08,0.15,1.71,12842.85
"United States",USA,2010,309327143,4113.94,9.35,2555614,0.83,174.12,4.42,0.41,4.59,13299.64
"United States",USA,2011,311583481,4088.87,9.38,2256338,0.73,-25.07,-0.61,0.03,0.32,13122.87
"United States",USA,2012,313877662,4040.67,10.07,2294181,0.74,-48.2,-1.18,0.69,7.36,12873.39
"United States",USA,2013,316059947,4055.61,9.09,2182285,0.7,14.94,0.37,-0.98,-9.73,12831.77
"United States",USA,2014,318386329,4096.01,9.43,2326382,0.74,40.4,1,0.34,3.74,12864.91
"United States",USA,2015,320738994,4083.99,10.22,2352665,0.74,-12.02,-0.29,0.79,8.38,12733.06
"United States",USA,2016,323071755,4087.56,10.64,2332761,0.73,3.57,0.09,0.42,4.11,12652.17
"United States",USA,2017,325122128,4052.31,10.22,2050373,0.63,-35.25,-0.86,-0.42,-3.95,12463.96
"United States",USA,2018,326838199,4201.55,9.89,1716071,0.53,149.24,3.68,-0.33,-3.23,12855.14
"United States",USA,2019,328329953,4158.38,9.73,1491754,0.46,-43.17,-1.03,-0.16,-1.62,12665.25
"United States",USA,2020,331526933,4043.18,10.02,3196980,0.97,-115.2,-2.77,0.29,2.98,12195.63
"United States",USA,2021,332048977,4153.62,10.01,522044,0.16,110.44,2.73,-0.01,-0.1,12509.06
"United States",USA,2022,333271411,4286.91,9.73,1222434,0.37,133.29,3.21,-0.28,-2.8,12863.12
Uruguay,URY,2000,3266206,7.59,17.67,NULL,NULL,NULL,NULL,NULL,NULL,2323.8
Uruguay,URY,2001,3274251,9.25,18.46,8045,0.25,1.66,21.87,0.79,4.47,2825.07
Uruguay,URY,2002,3278867,9.6,18.03,4616,0.14,0.35,3.78,-0.43,-2.33,2927.84
Uruguay,URY,2003,3281186,8.58,17.5,2319,0.07,-1.02,-10.62,-0.53,-2.94,2614.91
Uruguay,URY,2004,3283148,5.9,17.99,1962,0.06,-2.68,-31.24,0.49,2.8,1797.06
Uruguay,URY,2005,3285771,7.68,18.03,2623,0.08,1.78,30.17,0.04,0.22,2337.35
Uruguay,URY,2006,3289506,5.57,18.25,3735,0.11,-2.11,-27.47,0.22,1.22,1693.26
Uruguay,URY,2007,3295153,9.38,17.37,5647,0.17,3.81,68.4,-0.88,-4.82,2846.61
Uruguay,URY,2008,3302177,8.77,18.24,7024,0.21,-0.61,-6.5,0.87,5.01,2655.82
Uruguay,URY,2009,3310091,8.67,17.91,7914,0.24,-0.1,-1.14,-0.33,-1.81,2619.26
Uruguay,URY,2010,3318580,10.74,17.93,8489,0.26,2.07,23.88,0.02,0.11,3236.32
Uruguay,URY,2011,3326825,10.34,17.75,8245,0.25,-0.4,-3.72,-0.18,-1,3108.07
Uruguay,URY,2012,3335401,10.6,18.48,8576,0.26,0.26,2.51,0.73,4.11,3178.03
Uruguay,URY,2013,3345337,11.66,17.71,9936,0.3,1.06,10,-0.77,-4.17,3485.45
Uruguay,URY,2014,3356334,12.98,18.36,10997,0.33,1.32,11.32,0.65,3.67,3867.31
Uruguay,URY,2015,3368017,13.74,18.37,11683,0.35,0.76,5.86,0.01,0.05,4079.55
Uruguay,URY,2016,3379283,13.87,17.71,11266,0.33,0.13,0.95,-0.66,-3.59,4104.42
Uruguay,URY,2017,3388438,14.35,18.78,9155,0.27,0.48,3.46,1.07,6.04,4234.99
Uruguay,URY,2018,3394534,14.61,18.24,6096,0.18,0.26,1.81,-0.54,-2.88,4303.98
Uruguay,URY,2019,3397206,16.07,18.15,2672,0.08,1.46,9.99,-0.09,-0.49,4730.36
Uruguay,URY,2020,3398968,13.57,18.13,1762,0.05,-2.5,-15.56,-0.02,-0.11,3992.39
Uruguay,URY,2021,3396695,15.99,18.06,-2273,-0.07,2.42,17.83,-0.07,-0.39,4707.52
Uruguay,URY,2022,3390913,15.18,17.73,-5782,-0.17,-0.81,-5.07,-0.33,-1.83,4476.67
Uzbekistan,UZB,2000,24787054,46.86,13.99,NULL,NULL,NULL,NULL,NULL,NULL,1890.5
Uzbekistan,UZB,2001,25090283,47.96,14.04,303229,1.22,1.1,2.35,0.05,0.36,1911.5
Uzbekistan,UZB,2002,25399980,49.4,13.99,309697,1.23,1.44,3,-0.05,-0.36,1944.88
Uzbekistan,UZB,2003,25711259,48.74,13.25,311279,1.23,-0.66,-1.34,-0.74,-5.29,1895.67
Uzbekistan,UZB,2004,26029350,49.7,14.58,318091,1.24,0.96,1.97,1.33,10.04,1909.38
Uzbekistan,UZB,2005,26356975,47.67,14.22,327625,1.26,-2.03,-4.08,-0.36,-2.47,1808.63
Uzbekistan,UZB,2006,26699043,49.32,13.89,342068,1.3,1.65,3.46,-0.33,-2.32,1847.26
Uzbekistan,UZB,2007,27076008,49.02,14.1,376965,1.41,-0.3,-0.61,0.21,1.51,1810.46
Uzbekistan,UZB,2008,27494774,50.22,13.43,418766,1.55,1.2,2.45,-0.67,-4.75,1826.53
Uzbekistan,UZB,2009,27939328,50.1,13.75,444554,1.62,-0.12,-0.24,0.32,2.38,1793.17
Uzbekistan,UZB,2010,28385506,51.97,14.48,446178,1.6,1.87,3.73,0.73,5.31,1830.86
Uzbekistan,UZB,2011,28823196,52.8,13.21,437690,1.54,0.83,1.6,-1.27,-8.77,1831.86
Uzbekistan,UZB,2012,29261903,53,13.21,438707,1.52,0.2,0.38,0,0,1811.23
Uzbekistan,UZB,2013,29724065,54.61,14.52,462162,1.58,1.61,3.04,1.31,9.92,1837.23
Uzbekistan,UZB,2014,30222994,55.75,13,498929,1.68,1.14,2.09,-1.52,-10.47,1844.62
Uzbekistan,UZB,2015,30749346,57.41,14.28,526352,1.74,1.66,2.98,1.28,9.85,1867.03
Uzbekistan,UZB,2016,31284568,58.71,14.65,535222,1.74,1.3,2.26,0.37,2.59,1876.64
Uzbekistan,UZB,2017,31819178,60.84,13.98,534610,1.71,2.13,3.63,-0.67,-4.57,1912.05
Uzbekistan,UZB,2018,32373490,62.91,13.83,554312,1.74,2.07,3.4,-0.15,-1.07,1943.26
Uzbekistan,UZB,2019,32964701,63.53,14.57,591211,1.83,0.62,0.99,0.74,5.35,1927.21
Uzbekistan,UZB,2020,33586372,66.51,13.89,621671,1.89,2.98,4.69,-0.68,-4.67,1980.27
Uzbekistan,UZB,2021,34243696,71.37,14.76,657324,1.96,4.86,7.31,0.87,6.26,2084.18
Uzbekistan,UZB,2022,34938955,74.76,14.86,695259,2.03,3.39,4.75,0.1,0.68,2139.73
Vanuatu,VUT,2000,186281,0.05,24.55,NULL,NULL,NULL,NULL,NULL,NULL,268.41
Vanuatu,VUT,2001,191031,0.05,24.46,4750,2.55,0,0,-0.09,-0.37,261.74
Vanuatu,VUT,2002,195863,0.05,24.49,4832,2.53,0,0,0.03,0.12,255.28
Vanuatu,VUT,2003,200746,0.05,24.4,4883,2.49,0,0,-0.09,-0.37,249.07
Vanuatu,VUT,2004,205711,0.05,24.56,4965,2.47,0,0,0.16,0.66,243.06
Vanuatu,VUT,2005,210760,0.05,24.52,5049,2.45,0,0,-0.04,-0.16,237.24
Vanuatu,VUT,2006,215923,0.05,24.33,5163,2.45,0,0,-0.19,-0.77,231.56
Vanuatu,VUT,2007,221276,0.05,24.65,5353,2.48,0,0,0.32,1.32,225.96
Vanuatu,VUT,2008,226896,0.06,24.45,5620,2.54,0.01,20,-0.2,-0.81,264.44
Vanuatu,VUT,2009,232731,0.06,24.52,5835,2.57,0,0,0.07,0.29,257.81
Vanuatu,VUT,2010,238248,0.06,24.91,5517,2.37,0,0,0.39,1.59,251.84
Vanuatu,VUT,2011,243474,0.06,24.38,5226,2.19,0,0,-0.53,-2.13,246.43
Vanuatu,VUT,2012,248883,0.06,24.19,5409,2.22,0,0,-0.19,-0.78,241.08
Vanuatu,VUT,2013,254482,0.07,24.2,5599,2.25,0.01,16.67,0.01,0.04,275.07
Vanuatu,VUT,2014,260240,0.07,24.2,5758,2.26,0,0,0,0,268.98
Vanuatu,VUT,2015,266101,0.06,24.26,5861,2.25,-0.01,-14.29,0.06,0.25,225.48
Vanuatu,VUT,2016,272087,0.07,24.73,5986,2.25,0.01,16.67,0.47,1.94,257.27
Vanuatu,VUT,2017,278507,0.06,24.67,6420,2.36,-0.01,-14.29,-0.06,-0.24,215.43
Vanuatu,VUT,2018,285259,0.07,24.36,6752,2.42,0.01,16.67,-0.31,-1.26,245.39
Vanuatu,VUT,2019,291985,0.07,24.37,6726,2.36,0,0,0.01,0.04,239.74
Vanuatu,VUT,2020,298858,0.07,24.73,6873,2.35,0,0,0.36,1.48,234.22
Vanuatu,VUT,2021,305868,0.07,24.66,7010,2.35,0,0,-0.07,-0.28,228.86
